product_id,product_name,category,price,created_date
7871,Since,Books,35288.93,2025-06-18
7872,Population,Clothing,11298.82,2023-12-13
7873,Happy,Electronics,25615.09,2024-12-19
7874,Study,Home,3098.25,2023-06-07
7875,Him,Clothing,23325.4,2025-08-23
7876,Very,Home,43656.38,2023-02-12
7877,Member,Clothing,8559.06,2023-11-16
7878,Use,Books,16074.24,2025-10-14
7879,Option,Electronics,44041.06,2024-04-13
7880,What,Home,33422.96,2024-08-19
7881,Traditional,Home,35037.97,2025-11-03
7882,Force,Books,4719.55,2023-09-02
7883,Rule,Clothing,34173.1,2024-12-16
7884,Somebody,Clothing,24868.58,2023-08-27
7885,Able,Home,47249.96,2023-02-28
7886,Thousand,Electronics,43533.22,2023-04-17
7887,Ok,Sports,6418.33,2024-04-22
7888,Fear,Books,1618.07,2023-05-30
7889,Speech,Home,48833.12,2024-11-09
7890,Television,Clothing,43827.2,2023-11-16
7891,Last,Sports,26083.12,2025-07-15
7892,Matter,Sports,3956.95,2025-11-25
7893,Anything,Electronics,49778.73,2025-01-09
7894,Expert,Books,15827.85,2024-08-18
7895,Bit,Electronics,17423.63,2023-11-14
7896,Decade,Books,22999.93,2025-01-22
7897,Then,Books,14878.11,2023-05-31
7898,Note,Electronics,1008.44,2024-02-25
7899,These,Electronics,24855.25,2023-12-10
7900,Board,Books,40685.83,2025-12-01
7901,According,Home,4576.6,2023-09-26
7902,Job,Books,7766.21,2025-08-06
7903,Her,Electronics,36227.37,2024-04-07
7904,Book,Sports,11188.14,2025-06-28
7905,Even,Electronics,28699.43,2024-10-23
7906,Work,Clothing,17831.27,2025-06-14
7907,Drop,Clothing,22954.93,2023-01-25
7908,Expert,Home,46307.77,2025-08-09
7909,College,Electronics,2036.35,2023-11-23
7910,All,Clothing,47941.29,2024-04-29
7911,Local,Electronics,43681.14,2023-02-06
7912,They,Home,6936.14,2024-06-02
7913,Should,Home,7909.74,2025-12-01
7914,Heart,Electronics,42902.17,2024-07-16
7915,Treatment,Electronics,20594.4,2023-09-23
7916,Modern,Home,22131.19,2025-11-22
7917,Own,Home,32290.65,2024-05-23
7918,Political,Electronics,29976.88,2023-03-08
7919,Challenge,Clothing,537.86,2024-10-22
7920,Almost,Electronics,35268.87,2025-04-10
7921,Data,Home,28825.5,2023-02-12
7922,Know,Home,15822.07,2025-02-12
7923,Draw,Electronics,48797.08,2025-08-25
7924,Southern,Books,13667.23,2023-06-04
7925,Heart,Sports,23360.44,2024-09-11
7926,Entire,Books,44432.74,2024-01-02
7927,Sister,Books,12294.65,2023-08-29
7928,Soon,Books,2108.21,2025-09-10
7929,Message,Home,8851.89,2025-07-26
7930,Find,Clothing,49777.91,2024-12-24
7931,That,Clothing,44538.5,2025-09-05
7932,Plant,Clothing,24051.15,2025-09-20
7933,Modern,Books,40874.65,2024-02-14
7934,Cup,Books,14962.72,2024-12-01
7935,Some,Books,13949.2,2025-09-29
7936,Wide,Sports,4867.23,2024-05-31
7937,Out,Home,27086.53,2023-08-23
7938,Himself,Electronics,36511.37,2023-06-04
7939,Country,Home,47449.19,2023-06-30
7940,Land,Home,17995.31,2023-12-04
7941,Think,Electronics,15291.73,2024-10-16
7942,Single,Electronics,19355.45,2025-03-25
7943,Everything,Sports,8674.54,2023-04-16
7944,Cell,Electronics,9727.43,2023-02-12
7945,Hotel,Home,26962.63,2023-08-26
7946,Soldier,Home,39916.78,2025-12-12
7947,Begin,Electronics,11652.7,2023-11-28
7948,Five,Books,31863.57,2025-04-15
7949,Imagine,Electronics,7059.33,2024-08-12
7950,Usually,Clothing,36917.96,2023-03-07
7951,Plan,Home,3578.42,2024-12-21
7952,Various,Electronics,48901.01,2024-02-17
7953,Me,Electronics,12336.97,2023-08-04
7954,You,Home,2108.32,2024-08-29
7955,Country,Clothing,9211.81,2024-12-23
7956,Middle,Home,11332.07,2025-08-11
7957,Face,Electronics,323.64,2025-02-03
7958,Can,Electronics,38723.64,2025-03-16
7959,Reality,Sports,7854.52,2025-12-10
7960,Ago,Electronics,4297.09,2025-08-27
7961,Against,Clothing,23842.26,2023-06-29
7962,Standard,Sports,44652.25,2024-08-08
7963,Born,Home,9342.64,2025-04-16
7964,Discussion,Clothing,44281.83,2023-06-17
7965,Expert,Books,40960.86,2024-11-24
7966,Light,Electronics,32724.1,2024-05-12
7967,Letter,Home,34549.84,2025-01-10
7968,Push,Home,2537.2,2024-01-21
7969,Have,Clothing,1936.01,2025-06-24
7970,Star,Sports,7502.13,2025-11-13
7971,Major,Sports,31453.98,2025-05-14
7972,Challenge,Books,42075.58,2025-04-25
7973,Happen,Electronics,20601.07,2025-07-22
7974,Experience,Clothing,6990.37,2024-12-28
7975,Better,Sports,37049.19,2025-10-02
7976,Religious,Electronics,44426.71,2025-09-15
7977,Agree,Home,48082.79,2023-09-20
7978,New,Electronics,1974.89,2025-10-20
7979,Even,Clothing,44932.43,2024-11-19
7980,Culture,Books,49131.36,2025-01-23
7981,Art,Home,47259.45,2024-05-05
7982,Market,Electronics,33890.28,2024-11-05
7983,Behavior,Clothing,7602.26,2025-10-19
7984,Star,Clothing,21153.09,2025-02-15
7985,School,Sports,18257.63,2023-03-01
7986,Itself,Clothing,22879.94,2024-12-31
7987,Type,Home,2876.47,2025-04-08
7988,Sign,Electronics,13043.26,2024-11-17
7989,Particularly,Clothing,16508.77,2025-08-02
7990,Brother,Sports,1199.76,2023-11-16
7991,Responsibility,Home,47607.72,2025-03-13
7992,Economic,Home,30423.11,2025-03-02
7993,Religious,Books,47223.17,2023-01-20
7994,Top,Electronics,12972.74,2024-08-22
7995,Bank,Home,38784.24,2023-11-28
7996,Boy,Sports,39003.75,2025-12-10
7997,Deep,Sports,35355.83,2024-06-06
7998,Tough,Sports,26206.58,2025-05-29
7999,None,Clothing,41269.44,2025-11-30
8000,Alone,Clothing,39271.46,2023-02-15
8001,Itself,Home,15298.54,2025-03-22
8002,Republican,Electronics,9399.83,2024-07-07
8003,Describe,Home,29347.41,2024-03-14
8004,Society,Sports,7541.84,2024-02-07
8005,Real,Electronics,46251.13,2025-06-29
8006,President,Electronics,32289.63,2025-03-24
8007,Partner,Electronics,36807.49,2025-09-30
8008,Clear,Home,40460.27,2024-01-26
8009,Receive,Books,31574.67,2024-02-22
8010,Behavior,Electronics,5419.21,2025-06-07
8011,Cause,Books,46342.97,2024-07-13
8012,Note,Sports,49177.67,2023-06-21
8013,Tough,Books,32325.96,2023-09-07
8014,Decide,Electronics,21547.9,2023-08-01
8015,Policy,Electronics,29716.49,2025-09-16
8016,Head,Books,26525.2,2024-03-08
8017,Those,Sports,21680.79,2024-11-12
8018,End,Electronics,4028.8,2024-03-22
8019,Establish,Books,5591.9,2024-09-03
8020,Ball,Sports,11315.54,2023-12-01
8021,Effect,Sports,31451.15,2023-10-30
8022,Down,Electronics,4231.93,2023-09-15
8023,A,Sports,48465.18,2024-01-19
8024,According,Clothing,27892.68,2025-01-12
8025,Deep,Electronics,26963.14,2025-05-19
8026,Check,Sports,24694.51,2025-01-03
8027,Until,Clothing,19090.74,2025-04-26
8028,Discover,Sports,542.43,2025-12-01
8029,Letter,Sports,2102.96,2025-07-22
8030,Everybody,Books,9303.23,2024-10-15
8031,Especially,Clothing,44875.1,2023-10-12
8032,Might,Books,17438.14,2024-03-10
8033,Increase,Electronics,17742.06,2023-05-16
8034,Small,Home,22160.98,2025-06-30
8035,Leader,Clothing,19642.43,2025-12-17
8036,Wish,Books,16195.71,2024-10-02
8037,Around,Sports,12508.57,2024-09-19
8038,Tough,Clothing,17500.02,2023-12-17
8039,Represent,Sports,49274.26,2024-03-23
8040,Building,Clothing,24881.53,2025-04-07
8041,Hair,Home,47829.26,2024-01-16
8042,Our,Electronics,8556.39,2023-11-24
8043,Court,Home,48567.68,2025-11-11
8044,Organization,Books,18641.5,2025-04-22
8045,Relate,Clothing,30142.48,2024-04-21
8046,Stop,Books,37041.21,2024-09-23
8047,Suddenly,Sports,49994.64,2023-12-10
8048,Million,Clothing,3170.98,2025-04-08
8049,Great,Sports,49651.63,2023-08-21
8050,Market,Sports,42608.94,2023-07-16
8051,Whose,Sports,45307.16,2024-12-15
8052,However,Home,1883.35,2024-09-02
8053,Customer,Electronics,33568.44,2025-05-16
8054,Alone,Clothing,27244.28,2023-06-09
8055,Down,Books,19586.73,2024-04-15
8056,Financial,Clothing,3968.82,2025-11-03
8057,Common,Clothing,48671.62,2024-07-19
8058,Above,Books,10721.25,2023-05-02
8059,Less,Electronics,28133.71,2025-10-16
8060,Or,Clothing,2505.29,2025-03-21
8061,Your,Home,49328.68,2025-11-26
8062,Sport,Electronics,2092.62,2025-06-29
8063,Cause,Electronics,5354.11,2024-07-26
8064,Piece,Sports,16482.6,2025-11-14
8065,Wait,Books,37338.68,2024-09-20
8066,Child,Clothing,3687.78,2025-10-28
8067,Hard,Electronics,16003.26,2024-08-05
8068,Source,Electronics,38327.39,2024-03-06
8069,During,Books,17365.52,2024-06-07
8070,Task,Clothing,45120.79,2024-03-09
8071,Baby,Electronics,26253.17,2024-07-05
8072,Mention,Electronics,34508.2,2023-10-27
8073,Administration,Electronics,44275.61,2024-03-04
8074,Speech,Home,49505.35,2024-06-16
8075,Baby,Electronics,42163.52,2025-03-05
8076,Nearly,Electronics,3238.62,2024-12-30
8077,Executive,Books,19769.11,2025-04-18
8078,Cultural,Clothing,11119.16,2024-10-10
8079,Entire,Home,23621.27,2025-02-18
8080,Receive,Sports,46923.03,2023-10-01
8081,Difficult,Sports,39302.78,2025-08-26
8082,Firm,Sports,15529.47,2023-12-05
8083,Time,Books,10512.51,2024-06-28
8084,Black,Sports,21396.87,2025-08-27
8085,Activity,Books,20052.95,2024-05-25
8086,Inside,Sports,23333.22,2023-06-13
8087,Great,Home,22661.74,2024-11-21
8088,Similar,Books,22073.92,2023-10-15
8089,Send,Electronics,3092.97,2024-01-15
8090,Seven,Electronics,31941.67,2025-02-09
8091,Perhaps,Electronics,30615.43,2024-05-27
8092,Reflect,Sports,32292.34,2025-03-19
8093,Hit,Electronics,45985.99,2024-03-22
8094,Make,Clothing,17746.53,2024-09-24
8095,Early,Sports,34015.53,2024-12-16
8096,Leg,Home,28376.71,2023-01-19
8097,Need,Home,15456.7,2024-11-24
8098,Option,Electronics,48421.15,2024-03-19
8099,Never,Electronics,42553.94,2023-11-01
8100,Condition,Clothing,28579.69,2023-06-05
8101,Great,Books,24978.6,2023-10-24
8102,Fast,Electronics,22974.41,2025-10-04
8103,Indeed,Clothing,37956.56,2024-01-02
8104,I,Clothing,41400.79,2023-06-21
8105,Decade,Clothing,17453.47,2023-09-13
8106,Able,Home,44475.34,2023-04-06
8107,Art,Electronics,20634.43,2023-03-21
8108,Teacher,Books,44200.97,2023-01-31
8109,Cultural,Sports,42632.54,2023-06-08
8110,Movie,Books,21715.53,2025-04-26
8111,Five,Electronics,7120.7,2023-07-06
8112,Young,Clothing,9061.1,2025-06-10
8113,Party,Home,32049.01,2024-02-25
8114,Space,Sports,38988.88,2024-04-15
8115,Coach,Electronics,2375.58,2025-07-14
8116,Idea,Clothing,42979.6,2024-07-30
8117,Present,Clothing,42397.49,2024-07-16
8118,Do,Home,49738.21,2025-08-18
8119,Most,Clothing,43814.35,2024-05-30
8120,Chance,Home,24288.59,2025-05-06
8121,Dog,Books,46805.11,2023-10-28
8122,Result,Sports,20828.13,2025-03-04
8123,Guess,Home,15186.1,2024-04-11
8124,Toward,Electronics,4541.9,2023-03-18
8125,Baby,Electronics,38420.08,2025-10-10
8126,Black,Clothing,42081.29,2025-08-14
8127,Force,Clothing,41899.76,2022-12-26
8128,Between,Books,26843.21,2023-03-30
8129,Kitchen,Sports,1126.52,2024-03-30
8130,Character,Clothing,19119.27,2025-12-17
8131,Again,Sports,44471.78,2023-11-14
8132,Could,Books,33997.85,2024-10-09
8133,Town,Sports,44447.92,2025-01-08
8134,Mrs,Sports,16340.76,2024-11-23
8135,Paper,Electronics,13905.83,2023-10-23
8136,Fire,Sports,6080.05,2022-12-25
8137,Thousand,Books,33387.59,2023-05-05
8138,Second,Sports,15831.29,2024-10-07
8139,Beautiful,Books,9308.3,2025-06-07
8140,Political,Clothing,15759.56,2023-02-21
8141,Store,Books,31972.3,2025-06-18
8142,New,Sports,38443.69,2024-09-23
8143,Then,Clothing,18832.22,2025-05-29
8144,Effort,Clothing,47527.05,2024-05-16
8145,Benefit,Sports,44074.35,2025-11-06
8146,Arrive,Clothing,32067.02,2023-10-19
8147,Crime,Sports,11000.07,2025-02-03
8148,No,Electronics,18618.47,2024-01-06
8149,Subject,Books,23842.11,2023-11-25
8150,Economic,Sports,1552.16,2023-09-13
8151,Foreign,Home,34258.77,2023-02-02
8152,Pretty,Books,24264.23,2023-05-28
8153,Follow,Books,42099.59,2025-04-23
8154,Lead,Electronics,49333.27,2024-12-30
8155,Sort,Books,26828.02,2025-02-15
8156,Law,Clothing,26969.95,2023-01-13
8157,Television,Home,10210.68,2025-02-02
8158,Act,Books,32471.22,2023-10-17
8159,Analysis,Clothing,24977.39,2025-07-16
8160,Water,Books,10538.39,2023-11-07
8161,Sense,Sports,39607.47,2023-03-03
8162,Your,Clothing,44030.44,2023-10-05
8163,Suddenly,Sports,9360.17,2025-06-10
8164,Eat,Clothing,39007.61,2023-01-16
8165,Set,Electronics,43638.77,2025-04-05
8166,Skin,Clothing,2193.31,2024-12-27
8167,Follow,Clothing,35864.01,2023-08-30
8168,Happen,Clothing,39490.04,2025-08-12
8169,Hair,Home,2526.51,2024-01-04
8170,International,Books,47716.14,2023-01-08
8171,Position,Clothing,47897.64,2024-02-27
8172,Method,Home,19667.78,2023-08-31
8173,Performance,Books,32908.95,2023-08-02
8174,Other,Sports,15194.95,2025-12-13
8175,Blood,Sports,14273.36,2024-01-27
8176,Benefit,Clothing,46100.5,2025-08-02
8177,Now,Clothing,28687.04,2024-11-11
8178,Choice,Electronics,28725.96,2023-11-28
8179,Catch,Sports,33462.56,2025-08-13
8180,Most,Electronics,27230.7,2025-12-22
8181,Subject,Electronics,20016.67,2024-02-26
8182,Myself,Books,2895.85,2023-08-01
8183,Century,Home,2724.31,2024-06-14
8184,Worker,Home,26687.96,2023-05-13
8185,Among,Clothing,26726.76,2024-05-01
8186,Yet,Sports,46638.24,2025-02-17
8187,Unit,Home,9580.83,2023-06-05
8188,Medical,Sports,30713.29,2023-05-15
8189,Receive,Clothing,18668.8,2025-05-13
8190,Imagine,Electronics,45784.28,2025-06-29
8191,Walk,Sports,34958.72,2023-11-11
8192,Condition,Electronics,26065.28,2024-10-30
8193,Sign,Clothing,26790.41,2023-10-03
8194,Cost,Clothing,48469.57,2024-01-27
8195,Theory,Sports,8111.83,2023-04-23
8196,Away,Clothing,7636.65,2024-08-27
8197,Enter,Sports,3192.55,2025-09-12
8198,Real,Clothing,5232.16,2025-08-09
8199,Her,Clothing,44563.43,2023-11-23
8200,We,Sports,32830.28,2023-06-16
8201,Kind,Clothing,21428.81,2025-01-21
8202,Use,Books,42776.17,2024-07-21
8203,Tough,Sports,45109.93,2025-09-08
8204,Nice,Home,5368.58,2023-12-07
8205,Bit,Home,20551.32,2023-03-15
8206,Congress,Electronics,43643.35,2024-08-05
8207,Tend,Home,22047.05,2023-03-13
8208,Though,Sports,30523.8,2023-09-26
8209,Work,Electronics,24932.5,2023-05-09
8210,Operation,Sports,28575.14,2023-12-26
8211,You,Electronics,2017.81,2024-10-02
8212,Coach,Home,20318.59,2025-04-13
8213,Responsibility,Sports,48895.2,2025-04-16
8214,Training,Home,22990.57,2023-08-17
8215,During,Sports,24278.47,2025-03-07
8216,Center,Books,42985.19,2024-04-05
8217,Participant,Electronics,23656.68,2024-12-18
8218,Idea,Books,41806.74,2025-11-23
8219,Know,Electronics,13330.94,2023-05-09
8220,General,Electronics,24037.04,2025-07-24
8221,Ball,Books,47991.63,2025-05-17
8222,Firm,Home,47815.69,2024-04-25
8223,Behavior,Electronics,19297.11,2024-07-29
8224,Ready,Home,19338.85,2025-06-21
8225,Move,Books,37017.1,2023-10-11
8226,Often,Clothing,26230.62,2025-01-26
8227,Her,Home,46311.46,2023-04-28
8228,Design,Home,22779.94,2025-11-27
8229,Debate,Books,31515.41,2023-08-14
8230,Face,Home,27088.89,2023-10-08
8231,Represent,Sports,14567.86,2025-09-29
8232,Crime,Clothing,36554.95,2025-03-07
8233,Job,Electronics,9541.53,2024-01-23
8234,Summer,Home,47023.38,2023-05-10
8235,Benefit,Books,3651.72,2023-09-06
8236,Close,Sports,1990.93,2024-08-10
8237,Real,Sports,6638.76,2024-03-08
8238,Former,Books,4991.37,2025-02-22
8239,Lay,Home,25111.9,2024-04-22
8240,Though,Clothing,49804.35,2023-04-19
8241,Make,Sports,22219.97,2023-03-27
8242,Nice,Books,14749.92,2023-04-09
8243,View,Clothing,944.77,2023-10-13
8244,Book,Books,24966.4,2024-03-25
8245,Last,Electronics,165.86,2025-06-26
8246,Way,Sports,14003.55,2025-04-12
8247,Miss,Books,10652.47,2025-05-03
8248,Husband,Clothing,25433.42,2023-06-09
8249,Spend,Clothing,44536.07,2024-11-15
8250,Reality,Electronics,40207.37,2024-06-19
8251,Ground,Electronics,22594.71,2023-10-05
8252,During,Sports,40539.06,2025-08-12
8253,Especially,Books,35109.81,2024-05-17
8254,Can,Home,46542.33,2024-03-04
8255,Crime,Home,8824.36,2024-04-25
8256,Skill,Home,11286.2,2024-03-10
8257,Public,Electronics,32401.29,2023-12-30
8258,Claim,Sports,39928.72,2023-03-17
8259,Believe,Sports,18288.6,2023-11-11
8260,Way,Sports,10852.73,2023-03-20
8261,Red,Home,20030.08,2024-06-12
8262,Model,Home,35755.63,2023-05-13
8263,During,Clothing,17812.8,2024-02-12
8264,Win,Home,43105.22,2025-05-08
8265,Agree,Electronics,10557.97,2025-09-20
8266,Likely,Electronics,43134.64,2025-02-04
8267,Cell,Electronics,14299.59,2025-02-07
8268,Lay,Sports,6249.41,2023-12-26
8269,Life,Sports,14556.92,2023-12-01
8270,Short,Home,2237.58,2024-07-22
8271,Choice,Clothing,37079.83,2024-02-01
8272,Leg,Home,38190.62,2023-01-01
8273,Her,Electronics,20836.42,2023-07-21
8274,Get,Electronics,5804.67,2023-04-05
8275,Together,Electronics,10047.09,2024-10-29
8276,Film,Sports,1232.07,2023-08-28
8277,Several,Clothing,34343.04,2025-07-06
8278,Western,Electronics,40959.76,2023-05-08
8279,Task,Electronics,14149.14,2025-02-19
8280,Official,Books,23385.06,2025-04-23
8281,Commercial,Clothing,44496.71,2024-12-01
8282,Bit,Books,43447.12,2023-11-29
8283,That,Books,47337.27,2025-08-25
8284,Investment,Electronics,28272.12,2024-09-17
8285,Never,Books,24139.67,2023-04-10
8286,Only,Home,9489.76,2025-02-08
8287,Wrong,Books,26915.45,2024-03-01
8288,Represent,Clothing,29352.41,2023-01-28
8289,Throughout,Books,6947.14,2024-09-04
8290,Public,Sports,17462.75,2025-09-24
8291,When,Electronics,10334.18,2025-09-17
8292,Easy,Clothing,14667.31,2024-11-12
8293,Finally,Electronics,25377.04,2023-06-19
8294,Find,Sports,3558.88,2024-05-20
8295,Country,Books,47145.99,2025-01-05
8296,Might,Clothing,30289.65,2025-08-13
8297,Key,Clothing,39113.83,2023-06-05
8298,Image,Electronics,39060.58,2023-12-25
8299,Represent,Books,36829.1,2024-11-26
8300,Maybe,Sports,33723.33,2023-09-25
8301,Blue,Sports,3377.47,2025-09-28
8302,Individual,Books,13357.36,2023-03-20
8303,Task,Clothing,22950.17,2023-09-20
8304,Low,Books,21691.98,2024-01-26
8305,Position,Sports,25176.33,2025-11-01
8306,Rather,Clothing,46336.29,2025-02-13
8307,Benefit,Home,47180.83,2023-10-25
8308,Gun,Books,41960.17,2023-04-30
8309,While,Home,17869.68,2025-05-22
8310,Score,Books,24320.11,2025-01-11
8311,Happy,Electronics,47932.83,2023-05-01
8312,Lay,Books,49913.62,2023-04-12
8313,Music,Electronics,25626.65,2025-12-21
8314,Window,Sports,22659.47,2024-07-11
8315,Commercial,Sports,20982.69,2025-08-01
8316,The,Electronics,21747.69,2023-07-01
8317,Agree,Sports,16689.14,2023-12-04
8318,Street,Sports,43633.24,2024-12-06
8319,Law,Sports,6720.83,2025-01-18
8320,Trouble,Books,19480.82,2025-10-04
8321,Body,Books,26868.92,2023-02-19
8322,Risk,Home,5278.72,2022-12-27
8323,Either,Electronics,8003.62,2025-03-04
8324,Society,Home,16678.17,2023-12-03
8325,Guess,Home,42138.36,2024-09-03
8326,On,Books,49990.28,2024-12-30
8327,President,Electronics,10503.87,2023-05-23
8328,Court,Clothing,44394.14,2024-08-26
8329,Particular,Clothing,27274.15,2023-03-07
8330,Five,Sports,18112.48,2025-06-03
8331,Option,Electronics,37081.24,2023-06-11
8332,Establish,Sports,26717.03,2024-01-01
8333,Foreign,Home,27348.12,2024-03-18
8334,Have,Books,8588.05,2024-11-30
8335,Bag,Home,38474.26,2024-08-09
8336,Number,Electronics,29211.15,2023-12-24
8337,Other,Home,29041.17,2022-12-30
8338,Season,Home,9984.18,2023-06-02
8339,Education,Electronics,37939.46,2024-10-22
8340,Future,Home,28345.77,2023-08-07
8341,Through,Clothing,2656.85,2024-09-03
8342,Across,Clothing,12628.84,2025-04-06
8343,Alone,Books,43139.74,2025-09-14
8344,Such,Sports,46046.29,2023-06-20
8345,Gas,Home,37165.26,2025-06-21
8346,Very,Home,12905.68,2025-08-07
8347,Turn,Electronics,47899.84,2023-02-05
8348,Still,Electronics,3470.99,2023-10-09
8349,Eat,Home,49532.34,2024-09-27
8350,Should,Books,3210.84,2023-01-11
8351,Treat,Electronics,35563.33,2024-09-07
8352,System,Electronics,35363.72,2025-04-14
8353,Here,Electronics,34451.0,2023-06-03
8354,Full,Sports,9144.79,2023-07-29
8355,Crime,Clothing,38679.62,2024-02-29
8356,Stop,Books,44071.34,2023-07-25
8357,Our,Clothing,32754.23,2024-11-02
8358,Industry,Clothing,18378.53,2025-09-26
8359,Result,Electronics,20361.59,2025-06-23
8360,Market,Home,2159.36,2025-05-30
8361,Meeting,Books,34178.79,2023-04-15
8362,Leg,Electronics,40384.98,2023-04-06
8363,Lay,Electronics,23644.96,2023-09-26
8364,Yeah,Electronics,43904.42,2025-03-05
8365,Air,Home,26779.51,2025-02-13
8366,Actually,Home,34706.34,2024-09-18
8367,Pull,Clothing,32120.16,2025-07-21
8368,Around,Home,29171.79,2023-04-18
8369,Recently,Clothing,22325.73,2024-06-03
8370,Can,Books,38321.31,2023-01-13
8371,Truth,Books,38815.49,2024-10-22
8372,Study,Sports,2710.06,2025-11-14
8373,Morning,Home,23641.18,2025-04-03
8374,Stage,Clothing,1687.1,2025-04-02
8375,According,Home,43295.32,2023-05-31
8376,Conference,Clothing,21975.21,2024-03-02
8377,Space,Electronics,5587.96,2024-08-16
8378,Commercial,Sports,12063.23,2025-07-13
8379,Exist,Clothing,40118.0,2024-06-08
8380,Control,Sports,34823.59,2023-05-23
8381,Agree,Electronics,7121.32,2025-02-27
8382,My,Electronics,18841.77,2025-04-06
8383,Effort,Books,11352.6,2024-10-08
8384,Wife,Books,1497.47,2025-01-30
8385,Change,Clothing,26197.07,2023-07-06
8386,None,Books,9096.68,2025-08-01
8387,It,Clothing,3934.79,2024-03-12
8388,Your,Sports,44158.01,2024-09-03
8389,Measure,Electronics,23547.51,2023-05-09
8390,Consider,Books,6045.94,2023-12-05
8391,Summer,Books,10653.39,2025-03-29
8392,Lot,Books,40394.19,2025-02-26
8393,Opportunity,Home,29809.13,2023-02-27
8394,Section,Clothing,11376.32,2023-11-10
8395,Add,Home,3909.15,2023-07-07
8396,Small,Clothing,20067.26,2025-07-10
8397,Thousand,Sports,6930.26,2023-02-16
8398,Similar,Home,15243.86,2025-01-27
8399,Song,Sports,33507.98,2025-10-13
8400,Middle,Home,49671.66,2025-06-05
8401,Lead,Sports,9401.63,2023-03-07
8402,Part,Clothing,40623.88,2025-07-28
8403,Lawyer,Clothing,44152.0,2025-11-10
8404,Tree,Clothing,6488.0,2023-05-25
8405,East,Books,27951.26,2023-08-22
8406,Learn,Home,38295.07,2024-05-08
8407,Nature,Clothing,24298.46,2025-01-12
8408,Network,Books,523.45,2025-11-15
8409,Election,Sports,41376.62,2024-08-26
8410,Our,Sports,43219.38,2024-08-30
8411,Agree,Clothing,2953.26,2024-12-20
8412,Something,Sports,28495.42,2024-01-29
8413,Parent,Home,25724.75,2025-05-23
8414,List,Electronics,32144.75,2023-05-31
8415,Resource,Clothing,23468.22,2023-05-12
8416,Rate,Electronics,17184.85,2025-08-16
8417,Adult,Electronics,49244.81,2024-07-16
8418,Medical,Clothing,1546.74,2023-12-05
8419,Rather,Clothing,32586.56,2024-10-22
8420,Himself,Sports,20241.41,2022-12-31
8421,Party,Home,13540.36,2025-09-06
8422,Source,Home,39520.08,2024-06-11
8423,Material,Sports,49082.31,2023-12-25
8424,Talk,Electronics,46134.88,2025-09-23
8425,Hundred,Home,34452.23,2023-07-22
8426,Second,Electronics,35536.08,2024-12-15
8427,To,Clothing,18738.75,2023-02-12
8428,Issue,Sports,35268.74,2025-05-22
8429,Best,Clothing,47723.49,2025-12-03
8430,Design,Clothing,37169.62,2023-07-19
8431,Include,Electronics,34059.69,2024-09-30
8432,Dream,Electronics,20408.71,2025-04-21
8433,Concern,Sports,48397.59,2023-01-25
8434,Whom,Sports,22131.78,2023-08-25
8435,Training,Sports,16580.34,2025-01-27
8436,Arrive,Sports,14999.58,2023-02-16
8437,Hope,Sports,37576.09,2025-03-26
8438,Discussion,Home,9879.34,2025-05-01
8439,Mean,Clothing,19408.94,2022-12-31
8440,Into,Home,8545.46,2025-07-11
8441,Go,Books,24175.35,2024-12-27
8442,Grow,Clothing,35744.47,2025-09-30
8443,Story,Home,14548.18,2025-04-13
8444,Painting,Books,28024.79,2024-01-20
8445,Better,Electronics,8875.31,2024-09-15
8446,Hand,Home,26114.57,2024-05-19
8447,Wide,Clothing,627.3,2024-01-11
8448,Would,Clothing,4479.03,2024-03-08
8449,Economic,Sports,38466.5,2024-09-23
8450,Model,Electronics,27633.93,2024-12-13
8451,Media,Sports,3764.89,2023-02-04
8452,Generation,Home,12225.58,2024-01-22
8453,Politics,Sports,39270.97,2023-09-13
8454,Treat,Home,40923.68,2023-08-13
8455,Into,Sports,10190.53,2024-05-10
8456,Modern,Books,952.97,2024-04-04
8457,Pm,Home,9679.58,2024-11-07
8458,Call,Home,7951.15,2024-04-18
8459,Anyone,Electronics,39798.61,2025-01-08
8460,Exist,Sports,8969.88,2023-05-29
8461,Side,Electronics,4517.1,2023-08-29
8462,Question,Sports,46718.4,2025-05-18
8463,Factor,Books,42904.27,2025-10-28
8464,Someone,Sports,14225.51,2023-11-24
8465,Sit,Clothing,4970.74,2023-08-13
8466,Get,Books,13286.57,2025-11-24
8467,Off,Books,43305.49,2023-12-17
8468,Draw,Electronics,49636.96,2023-12-29
8469,Doctor,Clothing,396.49,2023-03-09
8470,Civil,Books,9909.69,2024-10-16
8471,City,Sports,27310.63,2023-12-31
8472,Southern,Home,26301.88,2023-01-14
8473,Share,Sports,19512.66,2025-04-27
8474,Change,Books,48827.71,2023-09-10
8475,West,Home,18852.17,2024-03-13
8476,Rather,Electronics,39671.32,2025-11-30
8477,Claim,Sports,44628.78,2025-10-11
8478,Record,Home,27222.66,2023-03-30
8479,Lay,Home,45612.19,2023-11-08
8480,Scene,Sports,40419.94,2024-03-06
8481,Develop,Clothing,47641.87,2024-10-26
8482,Score,Home,13649.52,2025-11-05
8483,American,Home,25899.03,2024-09-13
8484,Agree,Sports,37916.53,2025-07-14
8485,Indicate,Sports,48345.93,2024-03-12
8486,Turn,Clothing,39171.12,2025-01-03
8487,Hair,Home,46794.07,2023-10-28
8488,Lawyer,Clothing,32122.68,2025-08-08
