order_id,customer_id,product_id,quantity,order_amount,order_status,order_date
7700,5020,6106,4,82388.96,CANCELLED,2025-03-29
7701,6564,2309,1,16085.31,DELIVERED,2025-10-20
7702,3991,2749,1,9357.01,DELIVERED,2024-02-17
7703,7074,9904,4,74763.61,PLACED,2025-08-11
7704,8364,5944,2,26334.09,CANCELLED,2025-06-26
7705,2417,722,4,33184.08,PLACED,2024-09-13
7706,9271,5289,1,451.53,CANCELLED,2025-11-23
7707,9728,8605,3,63299.06,DELIVERED,2024-08-14
7708,2836,6473,1,94001.72,SHIPPED,2024-09-21
7709,3169,2035,2,18521.42,SHIPPED,2025-07-15
7710,777,8340,4,50941.55,PLACED,2024-07-25
7711,1502,9811,4,2688.27,PLACED,2024-05-23
7712,6666,6321,2,28373.32,SHIPPED,2025-06-03
7713,7210,7292,3,93029.57,DELIVERED,2025-06-01
7714,3054,35,4,94909.79,DELIVERED,2024-04-29
7715,2955,8456,1,5726.8,DELIVERED,2025-05-31
7716,9422,6780,4,56274.73,SHIPPED,2024-10-26
7717,9064,4134,4,60163.33,SHIPPED,2025-04-23
7718,4866,473,4,73265.97,DELIVERED,2025-05-06
7719,3833,4331,2,72163.91,DELIVERED,2025-06-15
7720,6333,4112,3,17036.96,SHIPPED,2025-03-24
7721,2458,6318,1,44796.43,SHIPPED,2024-04-10
7722,470,5500,4,72965.06,SHIPPED,2024-06-21
7723,6673,4324,1,12356.38,DELIVERED,2024-04-08
7724,6697,214,3,24088.11,CANCELLED,2025-10-17
7725,9505,3221,4,44692.93,CANCELLED,2025-10-02
7726,5733,2405,4,31241.1,DELIVERED,2024-10-13
7727,7958,7018,2,57098.26,PLACED,2025-12-06
7728,4823,3901,1,84605.33,CANCELLED,2025-05-14
7729,1788,718,1,98689.49,DELIVERED,2024-04-21
7730,2188,3753,4,56354.49,CANCELLED,2024-02-21
7731,630,5730,3,53145.79,SHIPPED,2024-08-08
7732,7235,3313,3,27152.95,SHIPPED,2025-12-13
7733,9822,1474,4,7846.81,PLACED,2025-11-09
7734,2696,7911,4,92782.14,CANCELLED,2024-09-05
7735,2004,3993,2,3477.92,PLACED,2024-04-09
7736,895,9199,3,98216.89,SHIPPED,2025-09-06
7737,8055,5300,3,40727.93,PLACED,2025-06-16
7738,3748,8832,4,13839.98,PLACED,2024-06-07
7739,6788,3938,3,59039.82,CANCELLED,2024-10-07
7740,1122,2327,2,68012.87,PLACED,2023-12-30
7741,5981,9807,1,62017.82,DELIVERED,2025-06-24
7742,7471,5468,1,54373.37,CANCELLED,2025-07-15
7743,8711,3425,3,58584.56,DELIVERED,2025-01-08
7744,9059,3941,4,50145.47,DELIVERED,2025-03-30
7745,4857,3530,1,89897.31,DELIVERED,2023-12-26
7746,604,9935,4,28944.14,SHIPPED,2024-11-27
7747,1062,3013,4,42448.54,PLACED,2024-04-18
7748,3449,6419,2,96153.75,DELIVERED,2024-02-03
7749,1013,7,4,98934.12,CANCELLED,2025-12-03
7750,8255,8633,4,42857.45,DELIVERED,2024-08-15
7751,9448,2488,2,47792.53,PLACED,2024-03-31
7752,3348,9066,4,84552.14,DELIVERED,2024-02-14
7753,8606,314,2,94112.73,SHIPPED,2024-02-29
7754,7620,1433,3,19134.8,DELIVERED,2024-08-11
7755,338,4342,1,72707.52,PLACED,2024-02-26
7756,1217,3431,2,48442.7,SHIPPED,2024-10-26
7757,2266,4669,4,95245.17,SHIPPED,2025-01-02
7758,208,1194,3,98323.32,SHIPPED,2025-02-02
7759,4665,1659,4,54939.94,SHIPPED,2025-02-09
7760,9622,5030,1,10601.4,DELIVERED,2024-04-28
7761,231,995,4,19676.16,SHIPPED,2025-07-25
7762,4040,5920,2,5129.33,SHIPPED,2025-08-26
7763,9229,4439,4,84268.09,CANCELLED,2025-04-23
7764,7203,6042,2,86512.07,SHIPPED,2025-05-27
7765,1314,3843,4,96376.61,SHIPPED,2025-05-18
7766,1178,9931,3,80230.57,PLACED,2025-11-02
7767,6958,8707,2,52401.12,PLACED,2024-05-11
7768,9610,4975,1,9262.88,PLACED,2025-06-18
7769,2015,6819,3,42656.74,CANCELLED,2025-09-19
7770,4819,1544,3,89491.77,SHIPPED,2024-09-05
7771,9665,8438,3,21709.63,DELIVERED,2024-01-12
7772,4608,9363,4,841.8,DELIVERED,2024-07-20
7773,2194,7579,4,74400.0,SHIPPED,2024-07-27
7774,2617,9335,2,12541.27,CANCELLED,2025-07-31
7775,4824,588,2,93701.97,SHIPPED,2025-07-01
7776,8253,9495,4,79275.0,PLACED,2025-02-20
7777,37,9350,3,27597.15,DELIVERED,2024-08-25
7778,7316,2960,1,36766.01,DELIVERED,2025-03-23
7779,9807,9460,2,31539.81,SHIPPED,2024-10-02
7780,212,2332,2,11261.52,PLACED,2024-07-03
7781,9257,1447,1,55867.36,SHIPPED,2024-02-19
7782,1834,6597,3,80249.45,SHIPPED,2024-03-19
7783,5163,8066,2,42623.71,CANCELLED,2024-01-27
7784,2254,9128,3,55019.8,DELIVERED,2024-05-16
7785,1510,8903,2,95324.48,PLACED,2024-02-01
7786,6730,3176,1,62073.37,PLACED,2024-01-29
7787,8968,6100,4,20013.77,CANCELLED,2025-05-29
7788,2395,2893,2,61331.98,PLACED,2025-03-07
7789,4188,6009,2,47142.74,DELIVERED,2024-05-09
7790,2945,6540,4,63202.99,SHIPPED,2025-12-01
7791,1154,9939,1,81389.48,PLACED,2025-02-20
7792,7720,3268,1,91771.33,DELIVERED,2025-04-11
7793,1223,4641,3,17503.52,CANCELLED,2024-07-05
7794,4981,1812,3,31429.51,CANCELLED,2024-10-24
7795,9965,1,3,8622.48,CANCELLED,2024-08-31
7796,5362,2182,4,77385.37,DELIVERED,2025-08-20
7797,5192,4617,1,95649.33,DELIVERED,2024-12-29
7798,4043,6940,1,5973.37,CANCELLED,2024-08-31
7799,9819,1228,4,77582.51,SHIPPED,2025-02-19
7800,2571,9589,2,63874.68,PLACED,2025-03-29
7801,2970,7886,3,73390.25,SHIPPED,2025-05-24
7802,5132,1274,2,42549.24,DELIVERED,2025-10-23
7803,8229,2941,1,44984.13,CANCELLED,2025-05-27
7804,4840,2420,1,28060.06,SHIPPED,2024-10-03
7805,1419,4548,1,89399.65,CANCELLED,2024-12-24
7806,9255,3569,1,86988.52,PLACED,2025-07-21
7807,9195,7578,4,78587.2,PLACED,2025-10-28
7808,5651,1419,3,64577.82,PLACED,2025-05-13
7809,8819,1822,1,42007.23,SHIPPED,2024-03-19
7810,1647,7516,4,19316.1,SHIPPED,2025-09-04
7811,9202,5009,2,42933.27,CANCELLED,2025-07-22
7812,5724,3741,1,93718.1,DELIVERED,2024-09-12
7813,3835,9992,4,1153.74,SHIPPED,2024-12-27
7814,2610,725,4,68573.85,PLACED,2024-04-29
7815,4849,9747,2,46783.18,SHIPPED,2024-12-30
7816,7950,8496,4,61381.81,DELIVERED,2024-04-07
7817,8556,7534,2,58834.12,CANCELLED,2024-07-23
7818,5868,2724,1,42968.44,CANCELLED,2025-11-23
7819,1898,4821,3,49123.93,SHIPPED,2025-02-23
7820,1203,6085,4,28116.12,SHIPPED,2025-07-21
7821,3980,8361,3,12949.09,CANCELLED,2024-01-02
7822,7153,2241,1,8476.78,DELIVERED,2024-03-09
7823,7107,975,4,67155.39,PLACED,2025-04-21
7824,2559,1321,4,57320.27,PLACED,2024-12-12
7825,7251,1916,1,42228.32,SHIPPED,2024-06-18
7826,8942,3323,3,77832.32,SHIPPED,2024-02-06
7827,6555,7698,3,92031.53,SHIPPED,2024-06-22
7828,2906,2555,4,78387.74,DELIVERED,2024-08-19
7829,4283,5657,4,29195.43,CANCELLED,2025-05-01
7830,4675,4410,2,58167.83,DELIVERED,2024-09-23
7831,9572,1416,2,6437.67,CANCELLED,2024-12-28
7832,9992,3609,2,36084.59,SHIPPED,2024-03-15
7833,6871,7337,4,98368.72,SHIPPED,2025-11-10
7834,8648,5589,2,55918.5,SHIPPED,2024-05-19
7835,939,9877,2,56033.83,DELIVERED,2025-04-11
7836,3410,2086,3,61635.95,CANCELLED,2025-04-06
7837,7062,5891,3,39414.71,SHIPPED,2024-10-16
7838,1219,1913,1,28898.6,SHIPPED,2024-08-23
7839,9645,1718,4,50884.71,CANCELLED,2025-04-10
7840,8939,6277,2,65527.94,DELIVERED,2024-12-10
7841,8038,2915,2,11859.49,PLACED,2025-02-13
7842,388,9981,1,54600.78,DELIVERED,2024-12-04
7843,7179,4677,2,57825.78,DELIVERED,2025-09-05
7844,9851,4462,1,1353.65,CANCELLED,2025-10-21
7845,5875,2210,3,87643.43,CANCELLED,2024-06-01
7846,7397,931,1,5275.47,PLACED,2025-03-16
7847,6430,1206,4,92370.08,DELIVERED,2025-09-10
7848,2491,875,4,50949.83,DELIVERED,2024-11-30
7849,3193,3739,1,45322.89,CANCELLED,2024-12-20
7850,7724,6626,1,81021.91,CANCELLED,2024-04-25
7851,575,9288,4,51603.84,DELIVERED,2025-04-09
7852,6171,2468,4,92080.47,SHIPPED,2024-03-04
7853,9671,8997,4,26690.73,SHIPPED,2025-08-27
7854,410,9818,4,93995.58,PLACED,2024-04-13
7855,7363,2726,2,2999.24,DELIVERED,2024-06-14
7856,1879,6232,3,72611.58,SHIPPED,2024-09-12
7857,7424,500,2,18400.17,SHIPPED,2024-02-05
7858,8672,5214,2,94875.53,PLACED,2024-12-05
7859,4215,8950,4,68408.71,PLACED,2025-09-06
7860,109,746,1,42102.68,CANCELLED,2025-06-18
7861,1349,7036,4,21768.39,SHIPPED,2024-07-27
7862,7787,7354,2,9165.77,PLACED,2024-04-22
7863,2202,6368,2,17769.56,SHIPPED,2025-04-08
7864,684,1921,4,31370.61,SHIPPED,2025-03-29
7865,5716,3985,4,78014.32,PLACED,2025-06-14
7866,6833,5256,2,25767.27,DELIVERED,2025-01-03
7867,3995,2831,4,13707.41,DELIVERED,2025-01-16
7868,6019,8986,3,64925.5,DELIVERED,2025-09-29
7869,6148,9758,2,23400.04,CANCELLED,2024-04-07
7870,9715,1235,1,17121.94,DELIVERED,2023-12-24
7871,7116,7183,1,6706.83,CANCELLED,2025-10-06
7872,4505,7376,2,49280.26,CANCELLED,2024-12-18
7873,3931,3777,1,64581.44,SHIPPED,2025-01-18
7874,2098,9994,2,43689.09,DELIVERED,2025-07-10
7875,5140,8261,2,81549.24,SHIPPED,2025-10-28
7876,577,7301,2,48100.35,DELIVERED,2024-06-04
7877,6993,5832,1,22591.18,CANCELLED,2025-05-31
7878,4755,3864,2,72059.34,PLACED,2025-12-17
7879,6481,3528,3,79939.19,DELIVERED,2024-05-30
7880,9397,7319,1,75151.02,CANCELLED,2024-03-31
7881,4560,974,3,40981.03,PLACED,2025-04-28
7882,8227,5998,4,33394.78,CANCELLED,2024-12-15
7883,6748,6214,4,3108.75,DELIVERED,2025-09-29
7884,9213,8284,2,21285.98,CANCELLED,2025-04-18
7885,2147,4094,2,23279.43,CANCELLED,2025-02-28
7886,5082,7675,1,74993.16,DELIVERED,2024-10-21
7887,4342,4375,2,13390.18,DELIVERED,2025-11-08
7888,5381,2313,3,54060.93,SHIPPED,2024-03-24
7889,6702,7608,3,93123.11,DELIVERED,2025-09-24
7890,6185,4078,3,34499.79,DELIVERED,2025-11-29
7891,6135,6467,4,19943.48,CANCELLED,2025-09-22
7892,8935,8875,3,77200.27,DELIVERED,2025-08-02
7893,7817,1302,4,913.27,PLACED,2024-05-16
7894,4038,291,1,82360.59,DELIVERED,2025-03-26
7895,8382,5315,4,47627.89,SHIPPED,2025-07-09
7896,259,827,4,57508.5,DELIVERED,2025-11-17
7897,6976,7933,1,1372.34,SHIPPED,2025-05-26
7898,3333,5887,2,52995.77,PLACED,2025-04-14
7899,2315,1558,2,91808.32,CANCELLED,2024-02-25
7900,9365,8015,4,80587.68,SHIPPED,2024-12-24
7901,5402,9700,1,13158.99,DELIVERED,2025-03-11
7902,8009,7804,2,39742.01,SHIPPED,2025-02-25
7903,5560,3200,2,44331.84,CANCELLED,2025-07-09
7904,2852,1146,3,90991.34,DELIVERED,2024-01-18
7905,9159,8811,4,73670.89,PLACED,2024-10-23
7906,206,8831,2,73606.74,DELIVERED,2025-05-28
7907,3833,3177,4,28816.49,SHIPPED,2025-04-23
7908,4324,4798,4,99744.55,CANCELLED,2025-11-11
7909,1860,6442,1,53213.06,SHIPPED,2024-08-04
7910,3473,7748,1,70612.61,SHIPPED,2024-12-22
7911,6370,333,2,59005.75,DELIVERED,2025-03-04
7912,7060,876,1,27940.34,CANCELLED,2025-09-07
7913,4697,6617,1,94304.11,PLACED,2024-04-17
7914,4783,5726,1,39159.95,DELIVERED,2025-09-06
7915,7219,4586,4,48000.54,SHIPPED,2024-01-22
7916,4241,8781,1,76053.74,DELIVERED,2024-04-27
7917,3073,3439,2,88998.37,SHIPPED,2025-11-22
7918,4681,1751,1,44587.66,SHIPPED,2024-02-18
7919,4743,1742,2,17629.86,PLACED,2025-01-09
7920,3842,6198,4,53749.19,SHIPPED,2025-11-26
7921,1967,8552,4,49697.42,SHIPPED,2025-06-30
7922,4633,394,4,82348.91,PLACED,2025-01-12
7923,2289,7049,3,51707.7,SHIPPED,2024-09-10
7924,1165,8075,1,49182.11,SHIPPED,2025-09-22
7925,3540,9896,3,89913.12,CANCELLED,2025-11-28
7926,1538,6070,3,36971.32,SHIPPED,2025-03-29
7927,9518,183,4,76690.88,SHIPPED,2025-05-22
7928,156,5812,1,63677.45,PLACED,2023-12-31
7929,7978,6157,1,68611.13,DELIVERED,2024-03-29
7930,5275,4008,3,76036.73,PLACED,2024-07-03
7931,4679,6040,1,56423.15,PLACED,2024-07-20
7932,1700,6835,1,99546.82,SHIPPED,2024-09-19
7933,2086,1452,1,63442.8,DELIVERED,2025-10-17
7934,8617,1029,3,97243.28,CANCELLED,2024-07-17
7935,7964,4011,4,53333.98,CANCELLED,2024-05-21
7936,5393,8968,2,2322.55,DELIVERED,2025-11-16
7937,8821,41,4,46469.25,DELIVERED,2024-08-16
7938,6063,8651,3,97545.91,PLACED,2024-05-27
7939,7404,3896,3,38716.9,CANCELLED,2025-05-08
7940,5374,2596,3,39816.81,DELIVERED,2024-09-04
7941,4910,6626,4,98087.28,CANCELLED,2024-11-30
7942,5542,7971,2,59280.83,DELIVERED,2025-10-01
7943,1828,4112,3,89234.58,PLACED,2024-07-23
7944,820,6217,4,5266.12,PLACED,2024-05-22
7945,5649,5663,3,85702.96,SHIPPED,2025-08-10
7946,4749,7413,1,88762.59,DELIVERED,2024-09-20
7947,9466,6887,1,94817.61,CANCELLED,2024-08-01
7948,698,2067,3,99301.94,SHIPPED,2024-10-22
7949,3213,3814,3,44417.62,SHIPPED,2024-10-22
7950,5788,3090,2,50706.72,PLACED,2024-04-20
7951,7255,3904,3,97218.19,DELIVERED,2025-04-20
7952,5836,782,1,37281.42,SHIPPED,2024-09-19
7953,2284,433,4,48452.18,CANCELLED,2025-09-05
7954,5706,1860,3,62599.46,DELIVERED,2025-04-22
7955,549,5061,3,7980.02,PLACED,2024-02-22
7956,2401,3171,4,94136.81,PLACED,2024-10-14
7957,2622,5159,2,11611.46,SHIPPED,2024-01-08
7958,6173,543,4,29908.02,PLACED,2025-05-26
7959,8760,3539,1,13742.76,PLACED,2024-01-14
7960,8118,6343,3,76148.76,SHIPPED,2025-09-24
7961,5774,3946,3,63473.15,PLACED,2024-09-25
7962,6311,4481,4,80261.44,SHIPPED,2024-04-05
7963,9968,2235,2,33539.34,SHIPPED,2025-12-02
7964,7431,6063,3,85045.3,SHIPPED,2025-03-12
7965,1811,2357,2,74348.31,SHIPPED,2024-01-18
7966,3507,4388,3,2505.39,PLACED,2025-07-20
7967,5021,7913,1,93289.49,PLACED,2024-05-28
7968,3940,2575,2,31833.38,SHIPPED,2025-08-31
7969,8368,6948,2,14520.31,DELIVERED,2024-10-17
7970,6437,1731,4,56464.62,SHIPPED,2024-07-29
7971,1725,803,4,9954.38,DELIVERED,2025-10-06
7972,3068,7022,4,71552.79,CANCELLED,2025-04-13
7973,4333,2016,4,4249.49,DELIVERED,2024-11-20
7974,4098,8070,1,28641.08,DELIVERED,2023-12-28
7975,6514,1577,2,690.66,SHIPPED,2025-07-03
7976,5175,5486,4,92816.58,SHIPPED,2024-02-02
7977,8946,1308,3,12725.36,SHIPPED,2024-04-14
7978,4775,6215,2,97753.69,DELIVERED,2024-07-25
7979,80,5965,2,74628.53,CANCELLED,2024-12-24
7980,7424,286,3,39588.15,CANCELLED,2025-12-12
7981,7967,228,1,59435.36,PLACED,2025-11-15
7982,1985,3465,4,71433.52,SHIPPED,2024-10-21
7983,6601,1461,2,91964.53,CANCELLED,2025-09-10
7984,2509,1668,3,90420.12,CANCELLED,2025-04-12
7985,6540,9624,4,91525.7,DELIVERED,2024-09-14
7986,6678,3413,3,72027.42,PLACED,2025-07-08
7987,8784,366,4,85821.01,PLACED,2024-10-21
7988,3622,3643,2,44094.68,PLACED,2024-02-26
7989,602,8804,3,18920.12,DELIVERED,2025-09-12
7990,4262,2928,4,78907.64,PLACED,2024-07-28
7991,1965,9402,4,34222.98,SHIPPED,2025-06-11
7992,1755,2082,1,10272.68,SHIPPED,2025-12-19
7993,7866,2076,1,54310.71,CANCELLED,2024-11-22
7994,1257,8388,1,37304.2,PLACED,2025-02-27
7995,5858,41,4,40373.6,SHIPPED,2024-09-11
7996,2860,2463,2,9867.91,CANCELLED,2024-01-02
7997,364,2519,4,20094.42,DELIVERED,2024-02-01
7998,579,8028,1,82373.64,SHIPPED,2025-04-14
7999,5843,1258,4,33903.28,DELIVERED,2025-04-03
8000,3986,2989,1,26270.84,SHIPPED,2025-02-10
8001,5840,8444,1,84960.57,CANCELLED,2025-04-13
8002,5219,2643,4,9541.39,PLACED,2024-08-08
8003,4089,771,2,46801.29,CANCELLED,2024-04-07
8004,1748,9243,4,36064.85,DELIVERED,2024-08-11
8005,8986,3342,3,7116.99,DELIVERED,2024-12-18
8006,4638,1941,4,23457.41,PLACED,2024-03-04
8007,165,6953,2,86180.22,SHIPPED,2025-05-21
8008,1212,3160,2,36504.23,CANCELLED,2025-11-27
8009,2420,7971,4,25833.17,PLACED,2024-10-20
8010,7205,4215,1,91585.25,SHIPPED,2024-01-20
8011,5273,4419,2,8297.9,CANCELLED,2025-07-16
8012,7892,7646,4,29435.12,PLACED,2025-09-30
8013,1792,7123,4,68794.28,DELIVERED,2024-03-09
8014,7506,7583,3,18050.39,PLACED,2025-09-28
8015,8116,7433,3,13007.64,DELIVERED,2024-03-02
8016,1747,8707,3,30519.01,CANCELLED,2023-12-27
8017,344,29,3,23939.62,SHIPPED,2025-05-21
8018,7237,107,4,73406.02,CANCELLED,2024-09-03
8019,3361,490,1,40303.18,PLACED,2024-07-06
8020,8470,4077,4,4326.82,SHIPPED,2024-01-08
8021,8820,2696,3,42486.54,CANCELLED,2024-08-23
8022,5812,3402,3,72970.26,DELIVERED,2024-04-22
8023,1163,424,1,75842.83,DELIVERED,2024-10-02
8024,2006,2864,1,53897.84,SHIPPED,2025-06-22
8025,6582,7648,1,18673.2,PLACED,2025-03-06
8026,3872,6750,4,34201.3,CANCELLED,2024-01-23
8027,5699,9996,2,4249.85,SHIPPED,2025-12-03
8028,9375,4248,2,12378.45,CANCELLED,2025-05-04
8029,4430,8655,1,5799.57,SHIPPED,2024-09-10
8030,4535,6241,2,70777.03,DELIVERED,2025-08-15
8031,9751,5318,1,40829.65,PLACED,2024-12-21
8032,7423,3540,3,666.85,DELIVERED,2023-12-26
8033,2118,1800,3,22322.12,DELIVERED,2024-04-30
8034,4554,3144,4,40616.19,CANCELLED,2024-06-18
8035,5895,4142,2,22024.51,PLACED,2025-09-01
8036,4578,5529,3,41374.81,CANCELLED,2024-09-16
8037,5791,3039,3,36196.04,DELIVERED,2025-02-01
8038,50,6180,3,61740.48,PLACED,2025-07-19
8039,1592,4345,2,57607.68,CANCELLED,2024-01-15
8040,2809,8702,2,12190.11,SHIPPED,2024-05-19
8041,3230,3166,2,41595.81,DELIVERED,2024-02-27
8042,166,3527,2,72911.03,SHIPPED,2025-11-25
8043,5515,1415,4,98711.38,SHIPPED,2024-12-02
8044,8255,2750,3,43161.54,SHIPPED,2025-03-30
8045,9735,4404,1,69817.23,SHIPPED,2025-12-07
8046,8039,3456,4,48855.42,SHIPPED,2025-04-25
8047,2025,5152,2,31326.41,SHIPPED,2025-07-20
8048,9982,7015,1,24367.62,PLACED,2024-08-05
8049,3975,7116,3,92444.75,PLACED,2025-01-27
8050,1100,5078,3,38606.93,PLACED,2024-07-30
8051,4645,9863,1,47148.07,CANCELLED,2025-10-26
8052,4998,6524,3,28929.43,DELIVERED,2025-10-24
8053,9992,3959,3,21338.65,PLACED,2024-03-23
8054,4009,1977,3,81304.25,CANCELLED,2024-01-07
8055,6471,9650,2,8143.57,SHIPPED,2025-08-01
8056,6538,8675,3,53317.39,PLACED,2025-04-23
8057,951,8604,2,30068.03,CANCELLED,2024-01-02
8058,4081,4227,3,46051.98,DELIVERED,2024-09-27
8059,1974,1024,4,9676.45,DELIVERED,2024-08-06
8060,4452,1056,1,56225.25,DELIVERED,2024-04-23
8061,1648,2821,1,64381.06,DELIVERED,2024-05-08
8062,4892,3010,2,69548.8,PLACED,2024-05-28
8063,1310,6704,1,15102.11,DELIVERED,2024-01-15
8064,4051,9396,2,97984.92,PLACED,2024-02-25
8065,8683,6497,3,50846.04,PLACED,2024-07-27
8066,2482,740,2,33844.59,PLACED,2024-07-16
8067,8947,9655,3,73348.53,SHIPPED,2025-04-11
8068,3003,8007,1,53502.22,PLACED,2025-10-17
8069,3823,7755,3,53449.58,PLACED,2024-01-18
8070,6566,4977,2,91781.35,PLACED,2024-07-13
8071,8882,6091,2,68792.36,DELIVERED,2024-11-27
8072,7522,6394,3,94927.2,PLACED,2024-02-21
8073,8026,3253,4,47063.37,PLACED,2024-07-15
8074,3331,6628,2,9865.25,CANCELLED,2025-01-07
8075,3826,8743,1,26993.73,DELIVERED,2024-05-03
8076,8610,2116,1,9299.78,PLACED,2025-08-06
8077,2647,830,3,22473.62,SHIPPED,2024-05-06
8078,9932,5046,3,66669.56,DELIVERED,2024-07-11
8079,2550,3247,3,81268.97,DELIVERED,2025-08-11
8080,5773,3609,1,66401.46,SHIPPED,2024-02-08
8081,1817,5202,3,29339.34,PLACED,2025-11-06
8082,6050,1922,2,79350.95,DELIVERED,2024-05-16
8083,728,8413,2,50099.43,CANCELLED,2024-02-28
8084,4173,7895,1,65793.02,CANCELLED,2024-10-02
8085,9559,8524,2,85583.71,SHIPPED,2025-01-16
8086,1405,9150,4,30233.44,PLACED,2025-02-27
8087,9060,1937,1,11207.21,SHIPPED,2024-07-27
8088,1257,1376,4,77891.03,PLACED,2025-03-15
8089,8449,6541,1,35505.67,PLACED,2024-05-08
8090,6973,3843,3,40767.15,CANCELLED,2024-01-03
8091,9662,1049,2,53326.4,PLACED,2024-03-15
8092,5916,7284,1,87619.02,PLACED,2025-12-03
8093,7774,9364,2,88551.45,PLACED,2025-07-21
8094,8825,8479,4,39341.91,CANCELLED,2025-11-25
8095,6095,5933,3,67022.66,SHIPPED,2024-08-08
8096,179,1912,4,94477.44,PLACED,2025-03-14
8097,2676,2171,1,66668.45,CANCELLED,2024-02-20
8098,2051,8454,4,90966.05,PLACED,2024-12-31
8099,4357,2820,3,14093.07,PLACED,2025-08-13
8100,6623,6584,4,84558.83,SHIPPED,2025-07-05
8101,6423,1159,2,24584.8,PLACED,2024-05-31
8102,8485,1162,3,60264.88,SHIPPED,2024-12-13
8103,5177,4880,2,96948.51,DELIVERED,2025-07-20
8104,707,1299,1,9665.01,DELIVERED,2025-08-25
8105,3108,4720,1,28436.93,SHIPPED,2025-11-21
8106,5606,1435,3,73430.84,SHIPPED,2024-12-26
8107,9203,176,3,43897.01,PLACED,2024-02-10
8108,2472,1440,3,9473.16,PLACED,2025-04-24
8109,248,2895,2,21446.76,PLACED,2025-05-15
8110,1747,2562,2,48915.07,DELIVERED,2025-06-28
8111,9233,5787,1,76251.2,DELIVERED,2025-11-04
8112,9190,2664,2,26447.88,CANCELLED,2024-05-04
8113,7708,3559,2,72240.67,SHIPPED,2024-06-30
8114,1005,9502,3,91788.98,SHIPPED,2024-04-30
8115,5064,3403,1,70985.88,PLACED,2024-09-30
8116,9913,8095,1,69032.69,CANCELLED,2024-09-10
8117,7985,7305,2,49612.18,PLACED,2025-07-07
8118,6666,9326,1,17430.82,PLACED,2024-10-11
8119,1810,8459,2,10125.42,PLACED,2024-11-17
8120,8246,2822,2,76581.31,PLACED,2025-05-20
8121,4421,2027,2,72653.74,DELIVERED,2024-04-29
8122,5867,8902,2,16128.95,PLACED,2024-06-06
8123,1815,9906,2,33071.63,CANCELLED,2024-04-15
8124,4237,7113,2,99597.31,SHIPPED,2025-11-16
8125,4385,7862,1,94103.93,DELIVERED,2025-08-27
8126,2996,7643,1,33093.11,DELIVERED,2024-11-28
8127,4180,9784,4,19193.84,SHIPPED,2025-04-06
8128,7222,7331,3,89817.06,CANCELLED,2025-09-30
8129,5391,2015,1,16004.45,CANCELLED,2025-08-26
8130,4725,9603,3,76190.01,PLACED,2025-05-14
8131,7589,9365,1,53221.96,DELIVERED,2025-03-07
8132,8129,5790,2,60037.56,DELIVERED,2025-08-24
8133,2546,1316,2,34563.56,SHIPPED,2025-06-01
8134,9848,6123,2,19903.85,PLACED,2025-03-25
8135,5210,8588,3,56342.47,CANCELLED,2024-10-11
8136,7332,3005,1,94004.2,DELIVERED,2024-06-07
8137,4430,4587,3,81171.34,CANCELLED,2024-12-08
8138,2675,7721,3,29492.68,DELIVERED,2025-12-08
8139,3611,2171,4,35020.61,SHIPPED,2025-10-16
8140,9402,8107,4,8394.41,SHIPPED,2024-07-15
8141,8582,6448,2,28907.17,DELIVERED,2025-08-05
8142,1536,7943,2,4745.76,PLACED,2025-09-26
8143,2561,7154,1,51926.17,PLACED,2024-10-14
8144,3584,5109,3,36508.38,PLACED,2025-01-14
8145,6616,6459,1,64280.44,SHIPPED,2024-02-12
8146,5408,9032,3,61410.14,PLACED,2024-06-16
8147,8577,5698,3,78595.42,SHIPPED,2024-01-15
8148,6552,9136,2,81919.97,DELIVERED,2024-06-24
8149,9674,5639,4,14024.96,DELIVERED,2024-06-07
8150,5241,9473,3,6456.11,DELIVERED,2025-11-09
8151,313,5237,4,63146.58,SHIPPED,2024-06-24
8152,2165,1700,1,70278.26,SHIPPED,2024-05-11
8153,749,6299,3,93924.65,SHIPPED,2024-05-28
8154,6454,3797,3,69434.38,DELIVERED,2024-04-08
8155,2210,2739,4,97607.17,SHIPPED,2025-06-22
8156,2436,2828,1,6004.07,DELIVERED,2024-11-09
8157,2744,5897,1,10793.49,DELIVERED,2025-01-03
8158,2345,4787,2,3472.34,DELIVERED,2025-08-02
8159,3504,2359,3,29082.48,DELIVERED,2025-10-30
8160,8096,7630,2,33090.56,DELIVERED,2025-10-13
8161,4626,159,4,50029.04,DELIVERED,2025-02-04
8162,8422,5626,2,39592.0,PLACED,2025-05-23
8163,1681,6303,4,86912.06,PLACED,2025-07-31
8164,3877,2985,1,62294.36,PLACED,2025-10-20
8165,8551,9205,1,55588.07,DELIVERED,2025-06-07
8166,5212,2895,4,47209.01,DELIVERED,2024-02-13
8167,5411,1270,4,14119.56,SHIPPED,2024-10-08
8168,5637,848,1,93915.22,DELIVERED,2025-04-16
8169,498,2169,4,21394.1,SHIPPED,2024-08-25
8170,2412,9714,1,39862.43,SHIPPED,2025-10-05
8171,9266,4843,1,31600.3,PLACED,2024-01-16
8172,9441,2434,3,90716.51,CANCELLED,2025-06-23
8173,337,435,2,54837.93,DELIVERED,2025-07-23
8174,9693,6844,2,28649.5,PLACED,2025-01-06
8175,7866,4779,1,24580.05,SHIPPED,2024-11-10
